seq,is_true,is_ignore,path,x0,x1,y0,y1,col
11,False,False,bochum_000000_000313_rF_00011.png,1851.0,1829.0,358.5,416.0,r
12,False,False,bochum_000000_000313_rF_00012.png,1513.0,1491.0,372.5,430.0,r
13,False,False,bochum_000000_000313_rF_00013.png,1851.0,1829.0,382.5,440.0,r
14,False,False,bochum_000000_000313_rF_00014.png,1875.0,1853.0,384.5,442.0,r
15,False,False,bochum_000000_000313_gF_00015.png,1915.0,1893.0,0.0,13.5,g
16,False,True,bochum_000000_000313_gi_00016.png,1169.0,1147.0,264.0,321.5,g
17,False,False,bochum_000000_000313_gF_00017.png,1059.0,1037.0,322.0,379.5,g
18,False,False,bochum_000000_000313_gF_00018.png,1071.0,1049.0,970.0,1027.5,g
19,False,False,bochum_000000_000313_rF_00019.png,1520.5,1487.5,364.75,451.0,r
20,False,False,bochum_000000_000313_rF_00020.png,1860.5,1827.5,376.75,463.0,r
0,False,False,bochum_000000_000885_rF_00000.png,1581.0,1559.0,0.0,56.0,r
1,False,False,bochum_000000_000885_rF_00001.png,1625.0,1603.0,0.0,56.0,r
2,False,False,bochum_000000_000885_rF_00002.png,1035.0,1013.0,462.5,520.0,r
3,False,False,bochum_000000_000885_rF_00003.png,1249.0,1227.0,462.5,520.0,r
4,False,False,bochum_000000_000885_rF_00004.png,1221.0,1199.0,464.5,522.0,r
5,False,False,bochum_000000_000885_rF_00005.png,1063.0,1041.0,478.5,536.0,r
6,False,False,bochum_000000_000885_rF_00006.png,1263.0,1241.0,958.5,1016.0,r
7,False,False,bochum_000000_000885_rF_00007.png,1036.5,1003.5,456.75,543.0,r
8,False,False,bochum_000000_000885_rF_00008.png,1252.5,1219.5,456.75,543.0,r
9,False,False,bochum_000000_000885_rF_00009.png,1739.25,1700.75,2.875,103.5,r
10,False,False,bochum_000000_000885_rF_00010.png,1243.25,1204.75,466.875,567.5,r
0,False,False,bochum_000000_001097_rF_00000.png,2031.0,2009.0,0.0,56.0,r
1,False,False,bochum_000000_001097_rF_00001.png,1231.0,1209.0,34.5,92.0,r
2,False,False,bochum_000000_001097_rF_00002.png,1255.0,1233.0,240.5,298.0,r
3,False,True,bochum_000000_001097_ri_00003.png,1580.5,1547.5,248.75,335.0,r
4,False,False,bochum_000000_001097_rF_00004.png,1257.0,1235.0,326.5,384.0,r
5,False,False,bochum_000000_001097_rF_00005.png,1497.0,1475.0,360.5,418.0,r
6,False,False,bochum_000000_001097_rF_00006.png,1521.0,1499.0,360.5,418.0,r
7,False,False,bochum_000000_001097_rF_00007.png,1565.0,1543.0,414.5,472.0,r
8,False,False,bochum_000000_001097_rF_00008.png,1437.0,1415.0,978.5,1036.0,r
9,False,False,bochum_000000_001097_rF_00009.png,1593.0,1571.0,988.5,1046.0,r
10,False,False,bochum_000000_001097_gF_00010.png,1765.0,1743.0,0.0,13.5,g
11,True,False,bochum_000000_001097_gT_00011.png,561.0,539.0,276.0,333.5,g
12,False,False,bochum_000000_001097_gF_00012.png,1569.0,1547.0,370.0,427.5,g
13,False,False,bochum_000000_001097_rF_00013.png,1264.5,1231.5,316.75,403.0,r
14,False,False,bochum_000000_001097_rF_00014.png,1275.25,1236.75,250.875,351.5,r
15,False,False,bochum_000000_001097_gF_00015.png,1307.25,1268.75,208.5,309.125,g
0,False,False,bochum_000000_001828_rF_00000.png,773.0,751.0,322.5,380.0,r
1,False,False,bochum_000000_001828_rF_00001.png,799.0,777.0,322.5,380.0,r
2,False,False,bochum_000000_001828_gF_00002.png,1551.0,1529.0,0.0,11.5,g
3,False,False,bochum_000000_001828_gF_00003.png,1385.0,1363.0,0.0,13.5,g
4,False,True,bochum_000000_001828_gi_00004.png,1213.0,1191.0,92.0,149.5,g
5,True,False,bochum_000000_001828_gT_00005.png,1517.0,1495.0,262.0,319.5,g
6,False,False,bochum_000000_001828_gF_00006.png,835.0,813.0,360.0,417.5,g
0,False,False,bochum_000000_002562_rF_00000.png,1833.0,1811.0,0.0,54.0,r
1,False,False,bochum_000000_002562_rF_00001.png,957.0,935.0,0.0,56.0,r
2,False,False,bochum_000000_002562_rF_00002.png,1385.0,1363.0,0.0,56.0,r
3,False,False,bochum_000000_002562_rF_00003.png,2057.0,2035.0,0.0,56.0,r
4,False,False,bochum_000000_002562_rF_00004.png,845.0,823.0,368.5,426.0,r
5,False,False,bochum_000000_002562_rF_00005.png,377.0,355.0,378.5,436.0,r
6,False,False,bochum_000000_002562_rF_00006.png,69.0,47.0,382.5,440.0,r
7,False,False,bochum_000000_002562_rF_00007.png,849.0,827.0,432.5,490.0,r
8,False,False,bochum_000000_002562_rF_00008.png,587.0,565.0,436.5,494.0,r
9,False,False,bochum_000000_002562_rF_00009.png,851.0,829.0,482.5,540.0,r
10,False,False,bochum_000000_002562_gF_00010.png,953.0,931.0,384.0,441.5,g
11,False,False,bochum_000000_002562_gF_00011.png,935.0,913.0,404.0,461.5,g
12,False,False,bochum_000000_002562_gF_00012.png,897.0,875.0,416.0,473.5,g
13,False,False,bochum_000000_002562_rF_00013.png,724.5,691.5,320.75,407.0,r
14,False,False,bochum_000000_002562_rF_00014.png,944.5,911.5,428.75,515.0,r
15,False,False,bochum_000000_002562_rF_00015.png,860.5,827.5,472.75,559.0,r
16,False,False,bochum_000000_002562_gF_00016.png,964.5,931.5,401.0,487.25,g
17,False,False,bochum_000000_002562_rF_00017.png,875.25,836.75,442.875,543.5,r
18,False,False,bochum_000000_002562_rF_00018.png,555.25,516.75,450.875,551.5,r
19,False,False,bochum_000000_002562_rF_00019.png,900.625,859.375,465.9375,573.75,r
0,False,False,bochum_000000_003005_gF_00000.png,1545.0,1523.0,0.0,13.5,g
1,False,False,bochum_000000_003005_gF_00001.png,1929.0,1907.0,0.0,13.5,g
2,False,False,bochum_000000_003005_gF_00002.png,2053.0,2031.0,0.0,13.5,g
0,False,False,bochum_000000_005537_rF_00000.png,1037.0,1015.0,0.0,56.0,r
1,False,False,bochum_000000_005537_rF_00001.png,1465.0,1443.0,0.0,56.0,r
2,False,False,bochum_000000_005537_rF_00002.png,1495.0,1473.0,0.0,56.0,r
3,False,False,bochum_000000_005537_rF_00003.png,1601.0,1579.0,0.0,56.0,r
4,False,False,bochum_000000_005537_rF_00004.png,1995.0,1973.0,0.0,56.0,r
5,False,False,bochum_000000_005537_rF_00005.png,715.0,693.0,374.5,432.0,r
6,False,False,bochum_000000_005537_rF_00006.png,715.0,693.0,396.5,454.0,r
7,False,False,bochum_000000_005537_rF_00007.png,1253.0,1231.0,398.5,456.0,r
8,False,False,bochum_000000_005537_rF_00008.png,1187.0,1165.0,404.5,462.0,r
9,False,False,bochum_000000_005537_gF_00009.png,1471.0,1449.0,0.0,11.5,g
10,False,False,bochum_000000_005537_gF_00010.png,2009.0,1987.0,0.0,13.5,g
11,False,False,bochum_000000_005537_rF_00011.png,1880.5,1847.5,0.75,87.0,r
12,False,False,bochum_000000_005537_rF_00012.png,1256.5,1223.5,396.75,483.0,r
0,False,False,bochum_000000_005936_rF_00000.png,1135.0,1113.0,0.0,56.0,r
1,False,False,bochum_000000_005936_rF_00001.png,1179.0,1157.0,0.0,56.0,r
2,False,False,bochum_000000_005936_rF_00002.png,1349.0,1327.0,0.0,56.0,r
3,False,False,bochum_000000_005936_rF_00003.png,1893.0,1871.0,0.0,56.0,r
4,False,False,bochum_000000_005936_rF_00004.png,1955.0,1933.0,0.0,56.0,r
5,False,True,bochum_000000_005936_ri_00005.png,1115.0,1093.0,328.5,386.0,r
6,False,False,bochum_000000_005936_rF_00006.png,785.0,763.0,344.5,402.0,r
7,False,False,bochum_000000_005936_rF_00007.png,861.0,839.0,392.5,450.0,r
8,False,False,bochum_000000_005936_rF_00008.png,1045.0,1023.0,404.5,462.0,r
9,False,False,bochum_000000_005936_rF_00009.png,887.0,865.0,406.5,464.0,r
10,False,False,bochum_000000_005936_rF_00010.png,837.0,815.0,408.5,466.0,r
11,False,False,bochum_000000_005936_rF_00011.png,1801.0,1779.0,420.5,478.0,r
12,False,False,bochum_000000_005936_rF_00012.png,1107.0,1085.0,974.5,1032.0,r
13,False,False,bochum_000000_005936_rF_00013.png,901.0,879.0,986.5,1044.0,r
14,False,False,bochum_000000_005936_rF_00014.png,853.0,831.0,990.5,1048.0,r
15,False,False,bochum_000000_005936_rF_00015.png,877.0,855.0,1012.5,1070.0,r
16,False,False,bochum_000000_005936_gF_00016.png,1201.0,1179.0,0.0,13.5,g
17,False,False,bochum_000000_005936_gF_00017.png,1607.0,1585.0,0.0,13.5,g
18,False,False,bochum_000000_005936_gF_00018.png,1885.0,1863.0,0.0,13.5,g
19,False,False,bochum_000000_005936_gF_00019.png,2001.0,1979.0,0.0,13.5,g
20,False,False,bochum_000000_005936_rF_00020.png,1148.5,1115.5,308.75,395.0,r
21,False,False,bochum_000000_005936_rF_00021.png,1216.5,1183.5,392.75,479.0,r
22,False,False,bochum_000000_005936_rF_00022.png,1784.5,1751.5,412.75,499.0,r
23,False,False,bochum_000000_005936_rF_00023.png,880.5,847.5,1000.75,1087.0,r
24,False,False,bochum_000000_005936_gF_00024.png,1619.25,1580.75,0.0,37.125,g
0,False,False,bochum_000000_006026_rF_00000.png,1283.0,1261.0,0.0,56.0,r
1,False,False,bochum_000000_006026_rF_00001.png,1563.0,1541.0,0.0,56.0,r
2,False,False,bochum_000000_006026_rF_00002.png,1903.0,1881.0,0.0,56.0,r
3,False,True,bochum_000000_006026_ri_00003.png,1255.0,1233.0,166.5,224.0,r
4,False,False,bochum_000000_006026_rF_00004.png,1605.0,1583.0,194.5,252.0,r
5,False,False,bochum_000000_006026_rF_00005.png,119.0,97.0,198.5,256.0,r
6,False,True,bochum_000000_006026_ri_00006.png,1485.0,1463.0,290.5,348.0,r
7,False,False,bochum_000000_006026_rF_00007.png,1043.0,1021.0,338.5,396.0,r
8,False,False,bochum_000000_006026_rF_00008.png,73.0,51.0,348.5,406.0,r
9,False,False,bochum_000000_006026_rF_00009.png,91.0,69.0,348.5,406.0,r
10,False,False,bochum_000000_006026_rF_00010.png,51.0,29.0,350.5,408.0,r
11,False,False,bochum_000000_006026_rF_00011.png,1143.0,1121.0,404.5,462.0,r
12,False,False,bochum_000000_006026_rF_00012.png,167.0,145.0,418.5,476.0,r
13,False,False,bochum_000000_006026_rF_00013.png,1199.0,1177.0,984.5,1042.0,r
14,False,False,bochum_000000_006026_rF_00014.png,861.0,839.0,1012.5,1070.0,r
15,False,False,bochum_000000_006026_rF_00015.png,883.0,861.0,1012.5,1070.0,r
16,False,False,bochum_000000_006026_gF_00016.png,115.0,93.0,52.0,109.5,g
17,False,False,bochum_000000_006026_gF_00017.png,1339.0,1317.0,66.0,123.5,g
18,False,False,bochum_000000_006026_gF_00018.png,1353.0,1331.0,88.0,145.5,g
19,False,False,bochum_000000_006026_rF_00019.png,1616.5,1583.5,160.75,247.0,r
20,True,False,bochum_000000_006026_rT_00020.png,1264.5,1231.5,164.75,251.0,r
21,True,False,bochum_000000_006026_rT_00021.png,128.5,95.5,192.75,279.0,r
22,False,False,bochum_000000_006026_rF_00022.png,64.5,31.5,344.75,431.0,r
23,False,False,bochum_000000_006026_rF_00023.png,192.5,159.5,420.75,507.0,r
24,False,False,bochum_000000_006026_rF_00024.png,1208.5,1175.5,976.75,1063.0,r
25,False,False,bochum_000000_006026_rF_00025.png,872.5,839.5,1004.75,1091.0,r
26,True,False,bochum_000000_006026_rT_00026.png,131.25,92.75,186.875,287.5,r
27,False,False,bochum_000000_006026_rF_00027.png,187.25,148.75,418.875,519.5,r
28,False,False,bochum_000000_006026_rF_00028.png,1219.25,1180.75,970.875,1071.5,r
29,False,False,bochum_000000_006026_rF_00029.png,883.25,844.75,994.875,1095.5,r
0,False,False,bochum_000000_006484_rF_00000.png,1311.0,1289.0,0.0,56.0,r
1,False,False,bochum_000000_006484_gF_00001.png,95.0,73.0,316.0,373.5,g
0,False,False,bochum_000000_006746_rF_00000.png,239.0,217.0,118.5,176.0,r
1,False,False,bochum_000000_006746_rF_00001.png,855.0,833.0,420.5,478.0,r
2,False,False,bochum_000000_006746_rF_00002.png,931.0,909.0,420.5,478.0,r
3,False,False,bochum_000000_006746_gF_00003.png,1599.0,1577.0,190.0,247.5,g
4,False,False,bochum_000000_006746_gF_00004.png,1631.0,1609.0,190.0,247.5,g
5,False,False,bochum_000000_006746_gF_00005.png,1521.0,1499.0,396.0,453.5,g
6,False,False,bochum_000000_006746_rF_00006.png,1720.5,1687.5,0.0,83.0,r
7,False,False,bochum_000000_006746_gF_00007.png,1660.5,1627.5,0.0,19.25,g
0,False,False,bochum_000000_007150_rF_00000.png,1169.0,1147.0,0.0,56.0,r
1,False,False,bochum_000000_007150_rF_00001.png,15.0,0.0,240.5,298.0,r
2,False,False,bochum_000000_007150_rF_00002.png,15.0,0.0,266.5,324.0,r
3,False,False,bochum_000000_007150_rF_00003.png,15.0,0.0,332.5,390.0,r
4,False,False,bochum_000000_007150_rF_00004.png,1037.0,1015.0,332.5,390.0,r
5,False,False,bochum_000000_007150_rF_00005.png,175.0,153.0,344.5,402.0,r
6,False,False,bochum_000000_007150_rF_00006.png,707.0,685.0,416.5,474.0,r
0,False,False,bochum_000000_007651_rF_00000.png,1609.0,1587.0,0.0,54.0,r
1,False,False,bochum_000000_007651_rF_00001.png,1475.0,1453.0,0.0,56.0,r
2,False,False,bochum_000000_007651_rF_00002.png,1773.0,1751.0,0.0,56.0,r
3,False,False,bochum_000000_007651_rF_00003.png,1841.0,1819.0,0.0,56.0,r
4,False,False,bochum_000000_007651_rF_00004.png,2055.0,2033.0,0.0,56.0,r
5,False,False,bochum_000000_007651_gF_00005.png,1869.0,1847.0,0.0,13.5,g
6,False,False,bochum_000000_007651_gF_00006.png,317.0,295.0,252.0,309.5,g
7,False,False,bochum_000000_007651_rF_00007.png,1608.5,1575.5,0.0,83.0,r
0,False,False,bochum_000000_007950_rF_00000.png,997.0,975.0,0.0,56.0,r
1,False,False,bochum_000000_007950_rF_00001.png,1149.0,1127.0,134.5,192.0,r
2,False,False,bochum_000000_007950_rF_00002.png,1665.0,1643.0,288.5,346.0,r
3,False,False,bochum_000000_007950_rF_00003.png,1215.0,1193.0,296.5,354.0,r
4,False,False,bochum_000000_007950_rF_00004.png,1395.0,1373.0,334.5,392.0,r
5,False,False,bochum_000000_007950_rF_00005.png,1203.0,1181.0,388.5,446.0,r
6,False,False,bochum_000000_007950_rF_00006.png,1157.0,1135.0,390.5,448.0,r
7,False,False,bochum_000000_007950_rF_00007.png,1129.0,1107.0,394.5,452.0,r
8,False,False,bochum_000000_007950_gF_00008.png,1317.0,1295.0,62.0,119.5,g
9,False,False,bochum_000000_007950_gF_00009.png,1393.0,1371.0,62.0,119.5,g
10,False,False,bochum_000000_007950_gF_00010.png,1437.0,1415.0,70.0,127.5,g
11,False,False,bochum_000000_007950_gF_00011.png,1191.0,1169.0,78.0,135.5,g
12,False,False,bochum_000000_007950_gF_00012.png,1229.0,1207.0,78.0,135.5,g
13,False,False,bochum_000000_007950_gF_00013.png,1317.0,1295.0,78.0,135.5,g
14,False,False,bochum_000000_007950_gF_00014.png,1343.0,1321.0,78.0,135.5,g
15,False,False,bochum_000000_007950_gF_00015.png,1371.0,1349.0,78.0,135.5,g
16,False,False,bochum_000000_007950_gF_00016.png,1393.0,1371.0,78.0,135.5,g
17,False,False,bochum_000000_007950_gF_00017.png,1421.0,1399.0,78.0,135.5,g
18,False,False,bochum_000000_007950_gF_00018.png,1167.0,1145.0,80.0,137.5,g
19,False,False,bochum_000000_007950_gF_00019.png,1269.0,1247.0,80.0,137.5,g
20,False,False,bochum_000000_007950_gF_00020.png,341.0,319.0,222.0,279.5,g
21,False,False,bochum_000000_007950_gF_00021.png,359.0,337.0,222.0,279.5,g
22,False,False,bochum_000000_007950_gF_00022.png,307.0,285.0,254.0,311.5,g
23,False,False,bochum_000000_007950_gF_00023.png,1369.0,1347.0,288.0,345.5,g
24,False,False,bochum_000000_007950_rF_00024.png,1356.5,1323.5,88.75,175.0,r
25,False,False,bochum_000000_007950_rF_00025.png,1160.5,1127.5,124.75,211.0,r
26,False,False,bochum_000000_007950_rF_00026.png,1704.5,1671.5,424.75,511.0,r
27,False,False,bochum_000000_007950_rF_00027.png,1876.5,1843.5,424.75,511.0,r
28,False,False,bochum_000000_007950_gF_00028.png,1252.5,1219.5,41.0,127.25,g
29,False,False,bochum_000000_007950_gF_00029.png,1328.5,1295.5,45.0,131.25,g
30,False,False,bochum_000000_007950_gF_00030.png,1420.5,1387.5,45.0,131.25,g
31,False,False,bochum_000000_007950_rF_00031.png,1875.25,1836.75,410.875,511.5,r
32,False,False,bochum_000000_007950_rF_00032.png,1188.625,1147.375,113.9375,221.75,r
0,False,False,bochum_000000_008804_rF_00000.png,1481.0,1459.0,0.0,54.0,r
1,False,False,bochum_000000_008804_rF_00001.png,1709.0,1687.0,0.0,54.0,r
2,False,False,bochum_000000_008804_rF_00002.png,1681.0,1659.0,0.0,56.0,r
3,False,False,bochum_000000_008804_rF_00003.png,1861.0,1839.0,0.0,56.0,r
4,False,False,bochum_000000_008804_rF_00004.png,1907.0,1885.0,0.0,56.0,r
5,False,False,bochum_000000_008804_rF_00005.png,1019.0,997.0,430.5,488.0,r
6,False,False,bochum_000000_008804_rF_00006.png,1091.0,1069.0,432.5,490.0,r
7,False,False,bochum_000000_008804_rF_00007.png,1275.0,1253.0,432.5,490.0,r
8,False,False,bochum_000000_008804_rF_00008.png,1199.0,1177.0,434.5,492.0,r
9,False,False,bochum_000000_008804_gF_00009.png,1857.0,1835.0,0.0,11.5,g
10,True,False,bochum_000000_008804_gT_00010.png,921.0,899.0,206.0,263.5,g
11,False,True,bochum_000000_008804_gi_00011.png,1285.0,1263.0,318.0,375.5,g
12,False,False,bochum_000000_008804_rF_00012.png,2004.5,1971.5,0.75,87.0,r
13,False,False,bochum_000000_008804_gF_00013.png,1860.5,1827.5,0.0,23.25,g
0,False,False,bochum_000000_009554_rF_00000.png,1547.0,1525.0,0.0,54.0,r
1,False,False,bochum_000000_009554_rF_00001.png,1599.0,1577.0,0.0,56.0,r
2,False,False,bochum_000000_009554_rF_00002.png,1733.0,1711.0,0.0,56.0,r
3,False,False,bochum_000000_009554_rF_00003.png,1837.0,1815.0,0.0,56.0,r
4,False,False,bochum_000000_009554_gF_00004.png,1299.0,1277.0,0.0,13.5,g
5,False,False,bochum_000000_009554_gF_00005.png,1815.0,1793.0,0.0,13.5,g
6,False,False,bochum_000000_009554_gF_00006.png,1711.0,1689.0,0.0,17.5,g
7,False,False,bochum_000000_009554_gF_00007.png,19.0,0.0,0.0,19.5,g
8,False,False,bochum_000000_009554_gF_00008.png,1639.0,1617.0,272.0,329.5,g
9,False,False,bochum_000000_009554_rF_00009.png,1504.5,1471.5,0.0,83.0,r
10,False,False,bochum_000000_009554_gF_00010.png,1756.5,1723.5,0.0,19.25,g
0,True,False,bochum_000000_009951_rT_00000.png,887.0,865.0,0.0,56.0,r
1,True,False,bochum_000000_009951_rT_00001.png,1649.0,1627.0,0.0,56.0,r
2,False,False,bochum_000000_009951_rF_00002.png,1945.0,1923.0,0.0,56.0,r
3,False,False,bochum_000000_009951_rF_00003.png,708.5,675.5,240.75,327.0,r
4,False,False,bochum_000000_009951_rF_00004.png,1209.0,1187.0,276.5,334.0,r
5,False,False,bochum_000000_009951_rF_00005.png,1299.0,1277.0,322.5,380.0,r
6,False,False,bochum_000000_009951_rF_00006.png,1245.0,1223.0,342.5,400.0,r
7,False,False,bochum_000000_009951_gF_00007.png,1805.0,1783.0,0.0,11.5,g
8,False,False,bochum_000000_009951_gF_00008.png,1939.0,1917.0,0.0,11.5,g
9,False,False,bochum_000000_009951_gF_00009.png,1155.0,1133.0,0.0,13.5,g
10,False,False,bochum_000000_009951_gF_00010.png,1599.0,1577.0,0.0,13.5,g
11,False,False,bochum_000000_009951_gF_00011.png,1907.0,1885.0,0.0,13.5,g
12,False,False,bochum_000000_009951_gF_00012.png,1827.0,1805.0,182.0,239.5,g
13,False,False,bochum_000000_009951_gF_00013.png,103.0,81.0,274.0,331.5,g
14,True,False,bochum_000000_009951_rT_00014.png,896.5,863.5,0.0,83.0,r
15,True,False,bochum_000000_009951_rT_00015.png,1828.5,1795.5,220.75,307.0,r
16,False,False,bochum_000000_009951_rF_00016.png,1256.5,1223.5,364.75,451.0,r
17,False,False,bochum_000000_009951_gF_00017.png,1872.5,1839.5,0.0,23.25,g
18,False,False,bochum_000000_009951_gF_00018.png,1916.5,1883.5,0.0,23.25,g
0,False,False,bochum_000000_010562_rF_00000.png,963.0,941.0,0.0,56.0,r
1,False,False,bochum_000000_010562_rF_00001.png,1715.0,1693.0,0.0,56.0,r
2,False,False,bochum_000000_010562_rF_00002.png,883.0,861.0,176.5,234.0,r
3,False,False,bochum_000000_010562_rF_00003.png,1007.0,985.0,234.5,292.0,r
4,False,False,bochum_000000_010562_rF_00004.png,955.0,933.0,260.5,318.0,r
5,False,False,bochum_000000_010562_rF_00005.png,983.0,961.0,274.5,332.0,r
6,False,False,bochum_000000_010562_rF_00006.png,957.0,935.0,290.5,348.0,r
7,False,False,bochum_000000_010562_gF_00007.png,915.0,893.0,0.0,13.5,g
8,False,False,bochum_000000_010562_gF_00008.png,1999.0,1977.0,0.0,13.5,g
9,False,False,bochum_000000_010562_gF_00009.png,2053.0,2031.0,0.0,13.5,g
10,False,False,bochum_000000_010562_gF_00010.png,1019.0,997.0,224.0,281.5,g
11,False,False,bochum_000000_010562_gF_00011.png,1023.0,1001.0,270.0,327.5,g
12,False,False,bochum_000000_010562_gF_00012.png,1043.0,1021.0,272.0,329.5,g
13,False,False,bochum_000000_010562_rF_00013.png,1016.5,983.5,236.75,323.0,r
14,False,False,bochum_000000_010562_rF_00014.png,960.5,927.5,260.75,347.0,r
15,False,False,bochum_000000_010562_gF_00015.png,908.5,875.5,161.0,247.25,g
16,False,False,bochum_000000_010562_gF_00016.png,1048.5,1015.5,197.0,283.25,g
17,False,False,bochum_000000_010562_gF_00017.png,912.5,879.5,209.0,295.25,g
18,False,False,bochum_000000_010562_gF_00018.png,1052.5,1019.5,241.0,327.25,g
19,False,False,bochum_000000_010562_rF_00019.png,883.25,844.75,210.875,311.5,r
20,False,False,bochum_000000_010562_rF_00020.png,1035.25,996.75,226.875,327.5,r
21,False,False,bochum_000000_010562_rF_00021.png,884.625,843.375,289.9375,397.75,r
0,False,False,bochum_000000_013209_rF_00000.png,1817.0,1795.0,0.0,54.0,r
1,False,False,bochum_000000_013209_rF_00001.png,1241.0,1219.0,378.5,436.0,r
2,False,False,bochum_000000_013209_gF_00002.png,1759.0,1737.0,0.0,13.5,g
0,False,False,bochum_000000_013705_rF_00000.png,1253.0,1231.0,0.0,54.0,r
1,False,False,bochum_000000_013705_rF_00001.png,1315.0,1293.0,0.0,54.0,r
2,False,False,bochum_000000_013705_rF_00002.png,1397.0,1375.0,0.0,54.0,r
3,False,False,bochum_000000_013705_rF_00003.png,1511.0,1489.0,0.0,54.0,r
4,False,False,bochum_000000_013705_rF_00004.png,1463.0,1441.0,0.0,56.0,r
5,False,False,bochum_000000_013705_rF_00005.png,1589.0,1567.0,0.0,56.0,r
6,False,False,bochum_000000_013705_rF_00006.png,1615.0,1593.0,0.0,56.0,r
7,False,False,bochum_000000_013705_rF_00007.png,1881.0,1859.0,0.0,56.0,r
8,False,False,bochum_000000_013705_rF_00008.png,2053.0,2031.0,0.0,56.0,r
9,False,False,bochum_000000_013705_rF_00009.png,1821.0,1799.0,160.5,218.0,r
10,False,True,bochum_000000_013705_ri_00010.png,1559.0,1537.0,284.5,342.0,r
11,False,False,bochum_000000_013705_rF_00011.png,783.0,761.0,292.5,350.0,r
12,False,False,bochum_000000_013705_rF_00012.png,1069.0,1047.0,306.5,364.0,r
13,False,False,bochum_000000_013705_rF_00013.png,985.0,963.0,312.5,370.0,r
